Product ID,Category,Sub-Category,Product Name,Lead Time
OFF-AP-10000252,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",4
FUR-FU-10004748,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,6
OFF-AR-10000538,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",4
TEC-PH-10001079,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,3
OFF-AP-10003842,Office Supplies,Art,Newell 33,4
FUR-CH-10000553,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,3
OFF-AR-10003469,Office Supplies,Paper,Array Memo Cubes,5
OFF-PA-10003790,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,5
FUR-BO-10002202,Office Supplies,Paper,Xerox 1982,5
OFF-AP-10002765,Furniture,Chairs,Hon Mobius Operator's Chair,3
OFF-ST-10003692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,4
TEC-PH-10001051,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,4
OFF-AR-10000817,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",4
OFF-SU-10000952,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",3
FUR-FU-10004597,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",6
OFF-BI-10002982,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,6
OFF-PA-10004285,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,5
OFF-AP-10001391,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",4
TEC-PH-10001944,Office Supplies,Art,Nontoxic Chalk,5
OFF-PA-10001776,Office Supplies,Paper,Xerox 1991,3
TEC-AC-10004145,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",5
OFF-PA-10003919,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,6
OFF-PA-10002001,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,5
OFF-PA-10002787,Technology,Phones,HTC One,4
OFF-ST-10003123,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6
FUR-FU-10000308,Office Supplies,Supplies,Fiskars Home & Office Scissors,5
TEC-CO-10003763,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,3
FUR-TA-10001866,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3
OFF-AP-10002222,Office Supplies,Paper,Xerox 1959,3
OFF-PA-10003971,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,4
OFF-AP-10004036,Office Supplies,Paper,Xerox 22,5
OFF-AP-10002287,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,6
FUR-TA-10001950,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",3
TEC-PH-10001527,Technology,Accessories,Logitech diNovo Edge Keyboard,4
TEC-AC-10003095,Office Supplies,Paper,Xerox 1989,3
TEC-AC-10000358,Office Supplies,Paper,Xerox 1984,5
OFF-EN-10004147,Office Supplies,Paper,Xerox 227,3
FUR-FU-10001468,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,4
OFF-PA-10000380,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,6
OFF-AP-10000026,Technology,Copiers,Canon PC1060 Personal Laser Copier,6
OFF-PA-10003936,Furniture,Tables,Bevis Round Conference Room Tables and Bases,5
FUR-FU-10002501,Office Supplies,Appliances,Staple holder,6
OFF-AP-10001205,Office Supplies,Paper,Xerox 1965,3
OFF-BI-10004141,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,6
OFF-BI-10000632,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3
TEC-AC-10004864,Furniture,Tables,Balt Solid Wood Round Tables,4
TEC-MA-10000597,Technology,Phones,Plantronics MX500i Earset,4
OFF-PA-10002960,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,3
OFF-PA-10000919,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,3
OFF-BI-10001553,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,6
OFF-AP-10004540,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,6
FUR-CH-10001714,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6
FUR-FU-10002298,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,4
OFF-AR-10000315,Office Supplies,Paper,Xerox 1994,3
OFF-FA-10000936,Furniture,Furnishings,Nu-Dell Executive Frame,4
OFF-SU-10004768,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,6
OFF-PA-10002581,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",3
OFF-AP-10002403,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,6
OFF-AR-10003087,Office Supplies,Binders,Satellite Sectional Post Binders,5
TEC-PH-10000141,Technology,Accessories,Memorex Micro Travel Drive 32 GB,5
TEC-CO-10000971,Technology,Machines,Lexmark S315 Color Inkjet Printer,5
OFF-FA-10001229,Office Supplies,Paper,Xerox 1926,5
OFF-BI-10002437,Office Supplies,Paper,Xerox 1918,6
OFF-PA-10004255,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,3
OFF-PA-10001184,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",3
TEC-AC-10002637,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",3
FUR-BO-10000780,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",4
TEC-PH-10003072,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4
TEC-MA-10000112,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,4
TEC-AC-10004171,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,4
FUR-TA-10002645,Office Supplies,Paper,Xerox 1951,4
OFF-BI-10003784,Furniture,Furnishings,DAX Solid Wood Frames,3
OFF-BI-10001617,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,5
FUR-CH-10002439,Office Supplies,Art,Staples in misc. colors,3
OFF-AP-10003057,Technology,Phones,Clearsounds A400,5
FUR-TA-10000849,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,5
OFF-EN-10002973,Office Supplies,Fasteners,Staples,6
OFF-BI-10003963,Office Supplies,Binders,Recycled Premium Regency Composition Covers,5
OFF-LA-10000081,Office Supplies,Paper,Xerox 219,6
OFF-PA-10000726,Office Supplies,Paper,Xerox 1903,6
OFF-PA-10004983,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3
FUR-FU-10002107,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,4
FUR-CH-10001190,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,4
TEC-AC-10000682,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,5
OFF-LA-10004545,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,3
OFF-SU-10002557,Furniture,Tables,Hon Rectangular Conference Tables,5
TEC-PH-10000912,Office Supplies,Binders,Computer Printout Index Tabs,3
OFF-ST-10001837,Office Supplies,Binders,GBC Wire Binding Combs,3
OFF-AR-10001473,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",4
TEC-PH-10001835,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,4
OFF-PA-10002245,Furniture,Tables,Bevis Rectangular Conference Tables,5
OFF-EN-10004483,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,3
OFF-SU-10000151,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,6
OFF-AP-10001293,Office Supplies,Labels,Avery 496,6
TEC-PH-10000675,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",4
OFF-ST-10003470,Office Supplies,Paper,Xerox 23,3
OFF-LA-10004559,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5
OFF-AP-10002651,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",4
TEC-AC-10002550,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,3
OFF-BI-10000829,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,4
TEC-PH-10002555,Office Supplies,Labels,Avery 50,5
FUR-BO-10003450,Office Supplies,Supplies,Fiskars Spring-Action Scissors,3
FUR-FU-10004665,Technology,Phones,Anker 24W Portable Micro USB Car Charger,5
TEC-PH-10000369,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",4
TEC-AC-10001590,Office Supplies,Art,Newell 313,6
FUR-FU-10004909,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,5
FUR-BO-10004357,Office Supplies,Paper,Xerox 1895,5
TEC-AC-10000387,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",4
OFF-BI-10001308,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,6
OFF-AP-10002734,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,4
FUR-FU-10004587,Technology,Phones,Panasonic KX TS3282B Corded phone,3
TEC-PH-10004833,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",3
FUR-FU-10001847,Office Supplies,Labels,Avery 49,5
FUR-FU-10002045,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,3
FUR-FU-10004671,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,6
FUR-TA-10003569,Office Supplies,Binders,Avery Non-Stick Binders,3
OFF-PA-10001752,Technology,Phones,Nortel Meridian M5316 Digital phone,4
TEC-MA-10003356,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",6
OFF-AR-10003727,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6
TEC-AC-10001635,Technology,Phones,HTC One Mini,3
OFF-LA-10003663,Technology,Accessories,Dell Slim USB Multimedia Keyboard,6
TEC-CO-10004722,Furniture,Furnishings,Contemporary Wood/Metal Frame,4
TEC-MA-10002210,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,6
OFF-BI-10003196,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,4
FUR-CH-10002017,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,6
FUR-FU-10003829,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,3
OFF-PA-10000697,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",5
OFF-AR-10004691,Technology,Phones,Macally Suction Cup Mount,5
OFF-BI-10000948,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,6
OFF-PA-10000223,Furniture,Furnishings,"Executive Impressions 14""",3
OFF-PA-10000062,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",5
FUR-BO-10003404,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,5
OFF-BI-10004233,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,5
TEC-PH-10002834,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),5
FUR-CH-10003761,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,4
OFF-PA-10004665,Office Supplies,Art,Berol Giant Pencil Sharpener,5
OFF-BI-10001196,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,4
TEC-MA-10002981,Office Supplies,Labels,Avery 498,3
TEC-PH-10003601,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,4
OFF-BI-10002003,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,4
OFF-PA-10003016,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4
OFF-PA-10002246,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,4
TEC-PH-10002890,Furniture,Furnishings,Stackable Trays,5
TEC-MA-10003626,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4
TEC-MA-10002412,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,5
OFF-AR-10003183,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",4
OFF-PA-10002319,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3
OFF-PA-10001246,Office Supplies,Paper,Xerox 2000,5
OFF-PA-10001815,Office Supplies,Paper,Green Bar Computer Printout Paper,4
FUR-FU-10001876,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",5
TEC-PH-10000673,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",3
TEC-PH-10002075,Technology,Phones,Google Nexus 5,3
TEC-PH-10003691,Furniture,Chairs,Global Italian Leather Office Chair,6
OFF-SU-10000157,Office Supplies,Paper,Advantus Motivational Note Cards,4
TEC-AC-10004227,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",6
TEC-AC-10004127,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,3
FUR-CH-10002758,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",5
OFF-ST-10000532,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,4
TEC-AC-10003709,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",3
OFF-BI-10003166,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3
OFF-ST-10004835,Technology,Phones,AT&T 17929 Lendline Telephone,6
OFF-AP-10000159,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,3
OFF-AP-10001242,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,3
TEC-AC-10003433,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,4
TEC-PH-10003187,Office Supplies,Paper,Xerox 1944,3
OFF-FA-10002763,Office Supplies,Paper,Xerox 215,4
OFF-PA-10004239,Office Supplies,Paper,Xerox 1885,6
OFF-PA-10004782,Furniture,Furnishings,"Computer Room Manger, 14""",5
FUR-FU-10001185,Technology,Phones,AT&T CL2909,3
OFF-PA-10003270,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,3
OFF-PA-10002421,Technology,Phones,AT&T EL51110 DECT,4
OFF-PA-10002923,Technology,Phones,BlackBerry Q10,6
OFF-ST-10001128,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,6
OFF-PA-10000520,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,5
FUR-FU-10003832,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,5
FUR-FU-10000409,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",3
TEC-PH-10004389,Office Supplies,Storage,Advantus Rolling Drawer Organizers,4
OFF-SU-10000946,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,4
FUR-FU-10001546,Office Supplies,Binders,GBC Plasticlear Binding Covers,3
OFF-PA-10000791,Office Supplies,Storage,Plastic Stacking Crates & Casters,4
OFF-PA-10003739,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,3
FUR-FU-10000771,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,6
OFF-ST-10002615,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,4
OFF-PA-10000327,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,6
OFF-EN-10003286,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,5
OFF-AR-10003772,Office Supplies,Paper,Xerox 1953,4
OFF-AR-10003338,Office Supplies,Paper,Xerox 228,5
FUR-FU-10002116,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",5
FUR-CH-10000422,Office Supplies,Paper,Xerox 1954,3
FUR-FU-10002685,Office Supplies,Paper,Embossed Ink Jet Note Cards,6
FUR-FU-10004963,Office Supplies,Paper,Xerox 1942,6
OFF-BI-10000174,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",4
FUR-CH-10004875,Office Supplies,Paper,Xerox 201,5
FUR-FU-10000305,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",4
TEC-PH-10001459,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",5
FUR-FU-10002445,Technology,Phones,Nokia Lumia 925,6
OFF-PA-10000213,Office Supplies,Supplies,Staple remover,5
FUR-CH-10001797,Furniture,Furnishings,Dana Swing-Arm Lamps,4
OFF-PA-10003848,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3
FUR-FU-10000755,Office Supplies,Paper,Xerox 1969,5
FUR-FU-10000550,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",3
TEC-MA-10004521,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",4
OFF-BI-10003655,Office Supplies,Paper,Xerox 1971,6
OFF-AP-10003779,Office Supplies,Envelopes,Staple envelope,3
OFF-FA-10002701,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,4
OFF-BI-10002799,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5
OFF-AR-10003582,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",5
FUR-FU-10004666,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,3
OFF-EN-10002312,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",3
FUR-CH-10002320,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",4
OFF-AR-10001216,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4
FUR-FU-10003247,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,5
FUR-TA-10003837,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",6
TEC-PH-10002350,Technology,Phones,Samsung Galaxy Mega 6.3,6
TEC-AC-10000397,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",3
TEC-AC-10004001,Office Supplies,Paper,Xerox 198,4
OFF-PA-10001534,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",6
FUR-FU-10002379,Office Supplies,Paper,Xerox 1997,3
TEC-PH-10000526,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,3
OFF-PA-10001977,Office Supplies,Binders,VariCap6 Expandable Binder,6
FUR-BO-10003660,Furniture,Furnishings,Stacking Trays by OIC,3
OFF-BI-10001267,Technology,Machines,Epson Perfection V600 Photo Scanner,4
OFF-PA-10002741,Office Supplies,Binders,Durable Pressboard Binders,3
OFF-PA-10001471,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,3
TEC-MA-10001972,Office Supplies,Fasteners,Alliance Rubber Bands,6
FUR-FU-10003464,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",5
OFF-PA-10004438,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",6
FUR-FU-10004586,Furniture,Furnishings,DAX Clear Channel Poster Frame,3
TEC-PH-10004908,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,5
FUR-CH-10004495,Furniture,Chairs,Hon Pagoda Stacking Chairs,6
TEC-MA-10000418,Office Supplies,Art,Newell 339,6
OFF-BI-10004600,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,4
OFF-BI-10004040,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,5
OFF-AR-10001615,Technology,Phones,Apple EarPods with Remote and Mic,4
TEC-PH-10001299,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",6
OFF-AR-10004260,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,3
OFF-EN-10004773,Office Supplies,Paper,Xerox 230,3
OFF-BI-10001787,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,5
OFF-ST-10002957,Technology,Phones,Vtech CS6719,5
OFF-FA-10001883,Office Supplies,Paper,Xerox 194,3
TEC-PH-10001644,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",4
OFF-LA-10000407,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5
TEC-AC-10000420,Office Supplies,Paper,Xerox 1980,4
OFF-EN-10004846,Office Supplies,Paper,Strathmore Photo Frame Cards,4
OFF-SU-10003567,Technology,Machines,Okidata C331dn Printer,3
OFF-ST-10002301,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",6
TEC-PH-10003095,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,3
TEC-PH-10004912,Office Supplies,Paper,Xerox 1907,5
OFF-AR-10000799,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,4
OFF-PA-10004609,Technology,Phones,Panasonic KX TS3282W Corded phone,5
TEC-PH-10003171,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",6
OFF-AP-10000595,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,3
TEC-AC-10003399,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,4
TEC-MA-10002428,Office Supplies,Binders,Wilson Jones Impact Binders,4
TEC-PH-10001128,Office Supplies,Art,Newell 34,5
OFF-PA-10001033,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,3
TEC-AC-10000474,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,5
FUR-FU-10002963,Office Supplies,Envelopes,Staple envelope,6
FUR-FU-10000193,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5
OFF-BI-10000962,Office Supplies,Storage,Sterilite Show Offs Storage Containers,4
OFF-AP-10002867,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",4
FUR-BO-10002916,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",4
FUR-TA-10004152,Office Supplies,Labels,Avery White Multi-Purpose Labels,6
FUR-FU-10000672,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,5
FUR-BO-10002598,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,3
OFF-PA-10004610,Office Supplies,Supplies,Stiletto Hand Letter Openers,6
FUR-FU-10000320,Office Supplies,Storage,Tennsco Commercial Shelving,6
FUR-CH-10003535,Technology,Phones,Samsung HM1900 Bluetooth Headset,5
FUR-FU-10003919,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,4
OFF-PA-10000174,Office Supplies,Art,Col-Erase Pencils with Erasers,5
FUR-FU-10002703,Office Supplies,Paper,Xerox 221,4
TEC-PH-10002415,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,5
OFF-AR-10000657,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,3
OFF-PA-10004996,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,5
OFF-PA-10003363,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,3
TEC-AC-10002305,Technology,Phones,Motorola Droid Maxx,3
TEC-AC-10000990,Office Supplies,Paper,Xerox 1893,5
FUR-BO-10001608,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,6
FUR-BO-10000112,Furniture,Furnishings,"Master Caster Door Stop, Gray",6
TEC-PH-10004120,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,6
OFF-BI-10003476,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",5
TEC-MA-10002859,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,5
OFF-AP-10001947,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",5
OFF-LA-10001982,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",3
TEC-PH-10003484,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",6
OFF-PA-10000007,Furniture,Bookcases,"Hon Metal Bookcases, Putty",4
OFF-PA-10000552,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",6
OFF-AR-10004062,Office Supplies,Paper,Xerox 1900,6
OFF-ST-10000321,Furniture,Furnishings,OIC Stacking Trays,4
TEC-AC-10002134,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",6
TEC-PH-10004071,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,6
OFF-PA-10004039,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",6
OFF-AR-10001725,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",4
OFF-AR-10004269,Technology,Phones,Polycom VoiceStation 500 Conference phone,6
OFF-BI-10003007,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3
OFF-SU-10002522,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",3
TEC-AC-10004859,Office Supplies,Paper,Xerox 204,5
TEC-AC-10002558,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,4
FUR-FU-10001731,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,6
OFF-SU-10004782,Furniture,Bookcases,"Hon Metal Bookcases, Black",4
OFF-SU-10000432,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",3
OFF-LA-10004409,Technology,Phones,AT&T 1080 Phone,4
OFF-ST-10001031,Office Supplies,Binders,Avery Metallic Poly Binders,4
OFF-LA-10000476,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,4
OFF-AR-10002987,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,5
TEC-CO-10001571,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3
FUR-FU-10003026,Technology,Phones,Ooma Telo VoIP Home Phone System,3
OFF-ST-10001034,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",5
TEC-AC-10000521,Office Supplies,Paper,Xerox 200,3
OFF-SU-10003002,Technology,Machines,Okidata MB491 Multifunction Printer,5
TEC-PH-10000730,Office Supplies,Art,Staples in misc. colors,4
FUR-CH-10004983,Office Supplies,Storage,Akro Stacking Bins,4
OFF-FA-10001332,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",5
TEC-AC-10001874,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,3
OFF-BI-10000494,Technology,Phones,PayAnywhere Card Reader,6
FUR-TA-10003469,Office Supplies,Paper,Xerox 1882,3
OFF-AR-10003179,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",6
